Código Planta,DESCRIPCIÓN BIMBO,Planta 5,Siglas Línea,Estatus línea,Activo/inactivo,Ubicación física en línea,Centro de Costo,Ubicación física en Planta,BIM,Descripción del activo,Marca,Modelo,Serie,"voltaje, capacidad o dimensiones",Comentarios equipo,Familia Equipo,Grafica análisis,grafica,BIMBO SANTA MARIA
BO1P831-00183,TABLERO   TRANSPS. MASA Y BI-01 A BI-04,Planta 1,PL-1,proceso de baja,inactivo,Proceso,,,baja,TABLERO   TRANSPS. MASA Y BI-01 A BI-04,,,,,,"TAB TRANSPS. BI-01 A BI-04, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P831-00184,TABLERO 1TCVP1 TRANSPORTADORES HBD A CV,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-069140,TABLERO ELECTRICO 1TCVP1 FUERZA Y CONTROL,,,,,,"TAB. TRANSPS HBD A CV, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P831-00185,TABLERO ENFRIAMIENTO   DE MOLDES,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-068191,TABLERO ELECTRICO FTH1 CTA 26-6 PL=1,,,,,,"TABLERO ENFR. MOLDES, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P831-00186,TABLERO 2FPL1 HORNO  ENFRIAMIENTO Y ENVOLTURA,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,TABLERO 2FPL1 HORNO  ENFRIAMIENTO Y ENVOLTURA,,,,,,"TAB. HORNO, ENFR. Y ENVOLTURA, PL-1",Registro equipo,Capturado,
BO1P831-00188,TABLERO ELEC.TUNEL ENFRIAMIENTO DE MOLDES Y EXTRACTORES,Planta 1,PL-1,proceso de baja,inactivo,Proceso,,,baja,TABLERO ELEC.TUNEL ENFRIAMIENTO DE MOLDES Y EXTRACTORES,,,,,,TABLERO ELEC.TUNEL ENF. Pl-1,Eqpos Código BIM (validados físicamente),Capturado,
BO1P831-00189,TABLERO DE FUERZA  EN PL1,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-068149,TABLERO GENERAL DE FUERZA 220 VOLTS PL1,,,,220v,,"TAB. FUERZA, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P831-00190,TABLERO DE MILLTRONICS,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,TABLERO DE MILLTRONICS,,,,,,"TAB. MILLTRONICS, PL-1",Registro equipo,Capturado,
BO1P832-00047,TANQUE DE JARABE,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-068153,TANQUE DE JARABE PL1=BOL1,,,,,,"TQ. JARABE, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P832-00048,TANQUE DE ACEITE DE ALGODON,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,TANQUE DE ACEITE DE ALGODON,,,,,,"TQ. AC. ALGODÓN, PL-1",Registro equipo,Capturado,
BO1P832-00050,TANQUE DE  ALTAFRUCTUOSA,Planta 1,PL-1,equipo en linea,activo,Proceso,,,bim-148812,SISTEMA DE MANEJO DE ALTA FRUCTUOSA Y TANQUE CON CAP DE 25 TONELADAS,,,,,,"TQ. A. FRUCTUOSA, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P842-00002,TRANSP. BI-11  MESA MAGNETICA NO. 2  A   C.V.,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-068146,TRANSPORTADOR RECTO HORIZ. BI-11 PL=1,,,,,,"TRANSP. BI-11, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00236,TRANSP. BI-06 SALIDA (TE) TRANSFER DE MOLINE,Planta 1,PL-1,proceso de baja,inactivo,Proceso,,,baja,TRANSP. BI-06 SALIDA (TE) TRANSFER DE MOLINE,,,,,,"TRANSP. BI-06, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00238,TRANSP. BI-07 2A. CURVA 90 MOLDE CON MASA,Planta 1,PL-1,proceso de baja,inactivo,Proceso,,,baja,TRANSP. BI-07 2A. CURVA 90 MOLDE CON MASA,,,,,,"TRANSP. BI-07, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00239,TRANSP. BI-08 3A. CURVA 90 MOLDE CON MASA,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,TRANSP. BI-08 3A. CURVA 90 MOLDE CON MASA,,,,,,"TRANSP. BI-08, PL-1",Registro equipo,Capturado,
BO1P849-00240,TRANSP. BI-10  4A. CURVA 90 MOLDE CON MASA,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,TRANSP. BI-10  4A. CURVA 90 MOLDE CON MASA,,,,,,"TRANSP. BI-10, PL-1",Registro equipo,Capturado,
BO1P849-00241,TRANSP. BI-12  5A. CURVA 90 MOLDE CON MASA,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-068147,TRANSPORTADOR CURVO 90 GRD  A LA SALIDA DE CAMA DE VAPOR BI-12 PL1,,,,,,"TRANSP. BI-12, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00242,TRANSP. BI-13  6A. CURVA 90 MOLDE CON MASA,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-068118,TRANSPORTADOR  CURVO 45 GRADOS BANDA SANIGRI PL=1,,,,,,"TRANSP. BI-13, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00243,TRANSP. BI-14  TRAMO RECTO MOLDE CON MASA,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-068143,TRANSPORTADOR RECTO HORIZ. SIN FIN  BI-11,,,,,no coincide,"TRANSP. BI-14, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00244,TRANSP. BI-15  CURVA  MOLDE CON MASA A HORNO,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-177892,CURVA EN ACERO INOXIDABLE,,,,,,"TRANSP. BI-15, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00245,TRANSP. MP 1 TRAMO RECTO SALIDA DE HORNO,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-068108,TRANSPORTADOR A LA SALD HNO B-P  PL1,,,,,,"TRANSP. MP-1, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00246,TRANSP. MP 2  CURVA 90 MOLDES CON PAN,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-068109,TRANSPORTADOR CURVO A LA SDA HNO PL1,,,,,,"TRANSP. MP-2, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00247,TRANSP. MP 3  TRAMO RECTO NO.1 MOLDES CON PAN,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-068113,TRANSPORTADOR RECTO SALIDA DEL HORNO PL1,,,,,,"TRANSP. MP-3, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00248,TRANSP. MP 4  TRAMO RECTO NO.2 MOLDES CON PAN,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-068120,TRAMO RECTO BANDA SANIGRID DE 1400 PL=1,,,,,ahora es de tablillas,"TRANSP. MP-4, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00249,TRANSP. MP 5  TRAMO RECTO NO.3 MOLDES CON PAN,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,TRANSP. MP 5  TRAMO RECTO NO.3 MOLDES CON PAN,,,,,,"TRANSP. MP-5, PL-1",Registro equipo,Capturado,
BO1P849-00255,TRANSP. M 6  3ER. TRAMO RECTO  RETORNO DE MOLDES,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-068286,TRANSPORTADOR ENTRADA A LA ENGRASADORA M6 PL=1,,,,,,"TRANSP. MP-6, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00256,TRANSP. M 8  4. TRAMO RECTO  RETORNO DE MOLDES,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-068112,TRANSPOTADOR RECTO BANDA DOBLE TABLE TOP D PL=1,,,,,se cambio por banda,"TRANSP. MP-7, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00257,TRANSP. M 9  5. TRAMO RECTO  RETORNO DE MOLDES,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-068114,TRANSPOTADOR RECTO BANDA SENCILLO TABLE TO PL=1 M-9,,,,,,"TRANSP. MP-8, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00258,TRANSP. M 10  ENTRADA A TRANSFER  DE MOLDES,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-068140,TRANSPORTADOR RECTO GRD M-10 PL=1,,,,,,"TRANSP. MP-9, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00259,TRANSP. M 11 CURVA 90 MOLDES A DEPOSITADORA,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-068119,TRANSPORTADOR RECTO BANDA SANIGRID 3200 MM PL=1,,,,,,"TRANSP. MP-10, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00260,TRANSP. M 12  1ER. TRAMO RECTO A DEPOSITADORA,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,TRANSP. M 12  1ER. TRAMO RECTO A DEPOSITADORA,,,,,,"TRANSP. MP-11, PL-1",Registro equipo,Capturado,
BO1P849-00261,TRANSP. M 13   DOSIFICADOR  MOLDES A DEPOSITADORA,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-068521,TRANSPORTADOR DOSIFICADOR DE MOLDES NO.SERIE 00-0135 F-20459 MAQUINDAL 23/06/200,,,,,,"TRANSP. MP-12, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00262,TRANSP. M 14  TRANSPORTADOR DEPOSITADORA,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,TRANSP. M 14  TRANSPORTADOR DEPOSITADORA,,,,,,"TRANSP. MP-13, PL-1",Registro equipo,Capturado,
BO1P849-00263,TRANSP. M 15  TRANSPORTADOR SALIDA DEPOSITADORA,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-212287,TRANSPORTADOR RECTO HORIZONTAL ROLPI-01,,,,,,"TRANSP. MP-14, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00264,TRANSP. M 16  CURVA 90° SALIDA DEPOSITADORA,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,TRANSP. M 16  CURVA 90° SALIDA DEPOSITADORA,,,,,,"TRANSP. MP-15, PL-1",Registro equipo,Capturado,
BO1P849-00265,TRANSP. P 1 SALIDA PRODUCTO DEL DESMOLDEADOR,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-068459,TRANSPOTADOR RECTO  ENTRADA AL TRANSFER PL=1,,,,,no coincide,"TRANSP. P-1, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00266,TRANSP. P 2  1ER. CURVA PRODUCTO A ENFRIAMIENTO,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-068116,TRANSPORTADOR CURVO 90 GRADOS BANDA SANIGRI P02 PL1,,,,,,"TRANSP. P-2, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00267,TRANSP. P 3  1ER.  RECTO  PRODUCTO A ENFRIAMIENTO,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-068117,TRANSPORTADOR RECTO BANDA SANIGRID DE 10700  PL=1  P03,,,,,cambio por banda azul,"TRANSP. P-3, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00268,TRANSP. P 4  2A. CURVA PRODUCTO A ENFRIAMIENTO,Planta 1,PL-1,proceso de baja,inactivo,Proceso,,,baja,TRANSP. P 4  2A. CURVA PRODUCTO A ENFRIAMIENTO,,,,,,"TRANSP. P-4, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00269,TRANSP. P 5  2°.  RECTO  PRODUCTO A ENFRIAMIENTO,Planta 1,PL-1,proceso de baja,inactivo,Proceso,,,baja,TRANSP. P 5  2°.  RECTO  PRODUCTO A ENFRIAMIENTO,,,,,,"TRANSP. P-5, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00270,TRANSP. P 6  3ER.  RECTO  PRODUCTO A ENFRIAMIENTO,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,TRANSP. P 6  3ER.  RECTO  PRODUCTO A ENFRIAMIENTO,,,,,,"TRANSP. P-6, PL-1",Registro equipo,Capturado,
BO1P849-00271,TRANSP. P 7  ENTRADA A ENFRIADOR,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-068145,TRANSPORTADOR CURVO 90 GRD BI-13 PL1,,,,,,"TRANSP. P-7, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00272,TRANSP. P 8  SALIDA DE ENFRIADOR,Planta 1,PL-1,equipo en linea,activo,Empaque,,,BIM-068157,TRAMO RECTO DE BARILLAS A LA SALIDA DEL ENFRIADOR PL1,,,,,con banda azul,"TRANSP. P-8, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00273,TRANSP. P 9  TRANSPORTADOR REBANADORA,Planta 1,PL-1,equipo en linea,activo,Empaque,,,alta,TRANSP. P 9  TRANSPORTADOR REBANADORA,,,,,no coincide,"TRANSP. P-9, PL-1",Registro equipo,Capturado,
BO1P849-00274,TRANSP. P 10  TRANSPORTADOR BAYERA,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,TRANSP. P 10  TRANSPORTADOR BAYERA,,,,,no coincide,"TRANSP. P-10, PL-1",Registro equipo,Capturado,
BO1P849-00275,TRANSP. BANDA DE GLASEADO,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-068131,GLASEADORA DE  ROLES HECHIZA,,,,,,TRANSP. GLASEADO PL-1,Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00276,TRANSP. P 11  1ER. RECTO ENFRIADOR DE DECORADO,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-068453,TRANSPOTADOR RECTO VARILLAS P11 PL=1,,,,,,"TRANSP. P-11, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00277,TRANSP. P 12  CURVA 180° ENFRIAMIENTO DECORADO,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,TRANSP. P 12  CURVA 180° ENFRIAMIENTO DECORADO,,,,,,"TRANSP. P-12, PL-1",Registro equipo,Capturado,
BO1P849-00278,TRANSP. P 13  2°. RECTO ENFRIADOR DE DECORADO,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,TRANSP. P 13  2°. RECTO ENFRIADOR DE DECORADO,,,,,,"TRANSP. P-13, PL-1",Registro equipo,Capturado,
BO1P849-00279,TRANSP. P 14  3ER. RECTO ENFRIADOR DE DECORADO,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-184307,TRANSPORTADOR ALIMENTADOR DE CAPACILLOS DE 9 DE ANCHO X 2.5 MTS DE LARGO,,,,,,"TRANSP. P-14, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00280,TRANSP. P 15   4°. RECTO ENFRIADOR DE DECORADO,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-184308,TRANSPORTADOR DESVIADOR DE ROLES DE 4 DE ANCHO X 0.8 MTS DE LARGO,,,,,,"TRANSP. P-15, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00281,TRANSP. P 16  CURVA 90° ENFRIAMIENTO DECORADO,Planta 1,PL-1,equipo en linea,activo,Proceso,,,sin codigo,TRANSP. P 16  CURVA 90° ENFRIAMIENTO DECORADO,,,,,no coincide,"TRANSP. P-16, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00282,TRANSP. P 18  TRANSP.  DEL DETECTOR DE METALES,Planta 1,PL-1,equipo en linea,activo,Empaque,,,BIM-173549,TRANSPORTADOR CURVO A 90 GRADOS,,,,,,"TRANSP. P-18, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00283,TRANSP. P 19  CURVA 90° SALIDA DEL DETECTOR,Planta 1,PL-1,equipo en linea,activo,Empaque,,,BIM-068121,TRAMO RECTO BANDA SANITARIA DE 2600 PL=1,,,,,,"TRANSP. P-19, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00284,TRANSP  P 20  TRANSPORTADOR NO 1 A ENVOLVEDORAS,Planta 1,PL-1,equipo en linea,activo,Empaque,,,BIM-173548,TRANSPORTADOR CURVO A 90 GRADOS,,,,,,"TRANSP. P-20, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00285,TRANSP  P 21  TRANSPORTADOR NO 2 A ENVOLVEDORAS,Planta 1,PL-1,equipo en linea,activo,Empaque,,,sin codigo,TRANSP  P 21  TRANSPORTADOR NO 2 A ENVOLVEDORAS,,,,,,"TRANSP. P-21, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00285,TRANSPORTADOIR P-12A,Planta 1,PL-1,equipo en linea,activo,Proceso,,,sin codigo,TRANSPORTADOIR P-12A,,,,,no coincide,"TRANSP. P-21, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00286,TRANSPORTADOIR P-12B,Planta 1,PL-1,equipo en linea,activo,Proceso,,,sin codigo,TRANSPORTADOIR P-12B,,,,,no coincide,"TRANSP. P-12-B, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00287,TRANSPORTADOIR P-12C,Planta 1,PL-1,equipo en linea,activo,Proceso,,,sin codigo,TRANSPORTADOIR P-12C,,,,,no coincide,"TRANSP. P-12-C, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-00783,BANDAS DE MOLINE,Planta 1,PL-1,equipo en linea,activo,Proceso,,,sin codigo,BANDAS DE MOLINE,,,,,,"MOLINE , PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-05969,TRANSPORTADOR M1 SALIDA DE MOLDES DEL DESMOLDEAOR,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-091152,TRANSPORTADOR CURVO DE RI= 1200 MM DE DESARROLLO 4100 MM,,,,,ya es recto,"TRANSP. M-1, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-05970,TRANSPORTADOR M2 ENFRIAMIENTO DE MOLDES,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-069203,TRANSPORTADOR DE MOLDES SPANTECK M2 PL1,,,,,,"TRANSP. M-2, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-06341,TRANSP. BI-06 A ENTRADA,Planta 1,PL-1,equipo en linea,activo,Proceso,,,sin codigo,TRANSP. BI-06 A ENTRADA,,,,,no coincide,"TRANSP. BI-06, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-06342,TRANSP. P 8 A,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-068096,UNIDAD DE REPOSICIONADOR MOD PRV-P- PL=1,,,,,,"TRANSP. P-8-A, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-06345,TRANSPORTADOR MC 1,Planta 1,PL-1,equipo en linea,activo,Proceso,,,BIM-083095,TRANSPORTADOR DE 5 TABLILLAS P-8 PL1=BO1,,,,,ya no tiene tablillas TIENE BANDA,"TRANSP. MC-1, PL-1",Eqpos Código BIM (validados físicamente),Capturado,
BO1P849-06346,TRANSPORTADOR MC 2,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,TRANSPORTADOR MC 2,,,,,,"TRANSP. MC-2, PL-1",Registro equipo,Capturado,
BO1P849-06347,TRANSPORTADOR MC 3,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,TRANSPORTADOR MC 3,,,,,,"TRANSP. MC-3, PL-1",Registro equipo,Capturado,
BO1P849-06348,TRANSPORTADOR MC 4,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,TRANSPORTADOR MC 4,,,,,te transfer de moldes de colchon,"TRANSP. MC-4, PL-1",Registro equipo,Capturado,
BO1P849-06349,TRANSPORTADOR MC 5,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,TRANSPORTADOR MC 5,,,,,,"TRANSP. MC-5, PL-1",Registro equipo,Capturado,
BO1P849-06350,TRANSPORTADOR MC 6,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,TRANSPORTADOR MC 6,,,,,,"TRANSP. MC-6, PL-1",Registro equipo,Capturado,
BO1P849-06351,TRANSPORTADOR MC 7,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,TRANSPORTADOR MC 7,,,,,,"TRANSP. MC-7, PL-1",Registro equipo,Capturado,
BO1P849-06352,TRANSPORTADOR MC 8,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,TRANSPORTADOR MC 8,,,,,no coincide,"TRANSP. MC-8, PL-1",Registro equipo,Capturado,
BO1P849-06353,TRANSPORTADOR MC 9,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,TRANSPORTADOR MC 9,,,,,,"TRANSP. MC-9, PL-1",Registro equipo,Capturado,
BO1P849-06354,TRANSPORTADOR MC 10,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,TRANSPORTADOR MC 10,,,,,,"TRANSP. MC-10, PL-1",Registro equipo,Capturado,
BO1P855-00006,ENFRIAMIENTO DE MOLDES,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,ENFRIAMIENTO DE MOLDES,,,,,,"ENFR. MOLDES, PL-1",Registro equipo,Capturado,
BO1P858-00001,EXTRACTOR DE AIRE AREA DE MOLDES NO.1,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,EXTRACTOR DE AIRE AREA DE MOLDES NO.1,,,,,,"EXT. AIRE N°1, PL-1",Registro equipo,Capturado,
BO1P858-00002,EXTRACTOR DE AIRE AREA DE MOLDES NO.2,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,EXTRACTOR DE AIRE AREA DE MOLDES NO.2,,,,,,"EXT. AIRE N°2, PL-1",Registro equipo,Capturado,
BO1P858-00003,EXTRACTOR DE AIRE RETORNO DE MOLDES,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,EXTRACTOR DE AIRE RETORNO DE MOLDES,,,,,,"EXT. AIRE N°3, PL-1",Registro equipo,Capturado,
BO1P858-00004,EXTRACTORES AREA MOLINE,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,EXTRACTORES AREA MOLINE,,,,,,"EXT. AIRE N°4, PL-1",Registro equipo,Capturado,
BO1P900-00007,VACIADOR DE MOLDES,Planta 1,PL-1,equipo en linea,activo,Proceso,,,alta,VACIADOR DE MOLDES,,,,,,"VAC. DE MOLDES, PL-1",Registro equipo,Capturado,
por codificar,artesa tipo avion 1,Planta 1,PL-1,equipo en linea,activo,proceso ,,,alta,artesa tipo avion 1,genericos,,,,,,Registro equipo,Capturado,
por codificar,tablero collet,Planta 1,PL-1,equipo en linea,activo,proceso  ,,,alta,tablero collet,genericos,,,,,,Registro equipo,Capturado,
por codificar,tanque de jarabe 2,Planta 1,PL-1,equipo en linea,activo,proceso  ,,,alta,tanque de jarabe 2,genericos,,,,,,Registro equipo,Capturado,
por codificar,cazo para batido 1,Planta 1,PL-1,equipo en linea,activo,proceso  ,,,alta,cazo para batido 1,genericos,,,,,,Registro equipo,Capturado,
por codificar,cazo para batido 2,Planta 1,PL-1,equipo en linea,activo,proceso  ,,,alta,cazo para batido 2,genericos,,,,,,Registro equipo,Capturado,
por codificar,cazo para batido 3,Planta 1,PL-1,equipo en linea,activo,proceso  ,,,alta,cazo para batido 3,genericos,,,,,,Registro equipo,Capturado,
por codificar,cazo para batido 4,Planta 1,PL-1,equipo en linea,activo,proceso  ,,,alta,cazo para batido 4,genericos,,,,,,Registro equipo,Capturado,
por codificar,cazo para batido 5,Planta 1,PL-1,equipo en linea,activo,proceso  ,,,alta,cazo para batido 5,genericos,,,,,,Registro equipo,Capturado,
por codificar,tablero electrico de masas,Planta 1,PL-1,equipo en linea,activo,proceso  ,,,alta,tablero electrico de masas,genericos,,,,,,Registro equipo,Capturado,
por codificar,tablero electrico de esponjas,Planta 1,PL-1,equipo en linea,activo,proceso  ,,,alta,tablero electrico de esponjas,genericos,,,,,,Registro equipo,Capturado,
por codificar,tablero de mezcladora de masas,Planta 1,PL-1,equipo en linea,activo,proceso  ,,,alta,tablero de mezcladora de masas,genericos,,,,,,Registro equipo,Capturado,
por codificar,tablero de mezcladora de esponjas,Planta 1,PL-1,equipo en linea,activo,proceso  ,,,alta,tablero de mezcladora de esponjas,genericos,,,,,,Registro equipo,Capturado,
bim-068086,rodillo de compresion,Planta 1,PL-1,equipo en linea,activo,proceso  ,,,alta,rodillo de compresion,genericos,,,,,,Registro equipo,Capturado,
por codificar,transportador t transfer de moldes roles colchonesp,Planta 1,PL-1,equipo en linea,activo,proceso  ,,,alta,transportador t transfer de moldes roles colchonesp,genericos,,,,,,Registro equipo,Capturado,
por codificar,transportador mc 11,Planta 1,PL-1,equipo en linea,activo,proceso  ,,,alta,transportador mc 11,genericos,,,,,,Registro equipo,Capturado,
por codificar,transportador mc 12,Planta 1,PL-1,equipo en linea,activo,proceso  ,,,alta,transportador mc 12,genericos,,,,,,Registro equipo,Capturado,
BIM-068458,transportador mc 13,Planta 1,PL-1,equipo en linea,activo,proceso  ,,,alta,transportador mc 13,genericos,,,,,,Registro equipo,Capturado,
por codificar,transportador mc 14,Planta 1,PL-1,equipo en linea,activo,proceso  ,,,alta,transportador mc 14,genericos,,,,,,Registro equipo,Capturado,
por codificar,transportador mc 15,Planta 1,PL-1,equipo en linea,activo,proceso  ,,,alta,transportador mc 15,genericos,,,,,,Registro equipo,Capturado,
por codificar,transportador mc 16,Planta 1,PL-1,equipo en linea,activo,proceso  ,,,alta,transportador mc 16,genericos,,,,,,Registro equipo,Capturado,
por codificar,tablero electrico de camara de vapor,Planta 1,PL-1,equipo en linea,activo,proceso  ,,,alta,tablero electrico de camara de vapor,maquindal,g-e,96-0397-e-2,220v,,,Registro equipo,Capturado,
por codificar,tablero electrico de limpiador de moldes,Planta 1,PL-1,equipo en linea,activo,proceso  ,,,alta,tablero electrico de limpiador de moldes,,,,,,,Registro equipo,Capturado,
por codificar,transportador de moldes m2a,Planta 1,PL-1,equipo en linea,activo,proceso  ,,,alta,transportador de moldes m2a,,,,,,,Registro equipo,Capturado,
por codificar,transportador m3,Planta 1,PL-1,equipo en linea,activo,proceso  ,,,alta,transportador m3,,,,,,,Registro equipo,Capturado,
por codificar,tablero para horno baker perkins,Planta 1,PL-1,equipo en linea,activo,proceso  ,,,alta,tablero para horno baker perkins,baker perkins,,59390,220v,,,Registro equipo,Capturado,
por codificar,envolvedora servor 1 ,Planta 1,PL-1,equipo en linea,activo,Empaque,,,alta,envolvedora servor 1 ,sies,,11-0592,220v,,,Registro equipo,Capturado,
por codificar,envolvedora servor 2,Planta 1,PL-1,equipo en linea,activo,Empaque,,,alta,envolvedora servor 2,sies,servor,11-0590,220v,,,Registro equipo,Capturado,
por codificar,envolvedora servor 3,Planta 1,PL-1,equipo en linea,activo,Empaque,,,alta,envolvedora servor 3,ditsa,ts-350,tito-614t02,220v,,,Registro equipo,Capturado,
por codificar,envolvedora servor 4,Planta 1,PL-1,equipo en linea,activo,Empaque,,,alta,envolvedora servor 4,sies,servor,11-0501,220v,,,Registro equipo,Capturado,
BIM-068096,unidad de reposicionador,Planta 1,PL-1,equipo en linea,activo,proceso,,,alta,unidad de reposicionador,,,,,,,Registro equipo,Capturado,
bim-068095,enrrolladores de masa,Planta 1,PL-1,equipo en linea,activo,proceso,,,alta,enrrolladores de masa,,,,,,,Registro equipo,Capturado,
